 Name,Description,Price,tipo
Rodajas de atún de aleta amarilla,"Bandeja 236 g aprox. | 22,95 €/kg",5.42, Comida_Cena
Plancha de salmón,"Bandeja 885 g aprox. | 20,75 €/kg",18.36, Comida_Cena
Mejillón vivo y limpio,"Bandeja 750 g | 3,934 €/kg",2.95, Comida_Cena
Arreglo para paella de marisco,"Bandeja 600 g aprox. | 9,93 €/kg",5.96, Comida_Cena
Filete de salmón,"Bandeja 400 g aprox. | 19,95 €/kg",7.98, Comida_Cena
Filetes de dorada,"Bandeja 380 g aprox. | 19,50 €/kg",7.41, Comida_Cena
Langostino cocido,"Bandeja 600 g | 9,917 €/kg",5.95, Comida_Cena
Filetes de lubina,"Bandeja 400 g aprox. | 20,50 €/kg",8.2, Comida_Cena
Bacalao al punto de sal,"Bandeja 500 g aprox. | 13,95 €/kg",6.98, Comida_Cena
Rodajas de salmón,"Bandeja 400 g aprox. | 17,95 €/kg",7.18, Comida_Cena
Filetes lomo de merluza,"Bandeja 400 g aprox. | 20,95 €/kg",8.38, Comida_Cena
Escalopines de salmón sin espinas,"Bandeja 400 g aprox. | 21,45 €/kg",8.58, Comida_Cena
Rodaja de emperador,"Bandeja 400 g aprox. | 19,95 €/kg",7.98, Comida_Cena
Calamar patagónico pequeño Hacendado ultracongelado,"Paquete 1 kg escurrido | 8,70 €/kg",8.7, Comida_Cena
Chipirón puntilla Hacendado congelado,"Paquete 450 g escurrido | 10,00 €/kg",4.5, Comida_Cena
Pulpo crudo grande Hacendado congelado,"Paquete 1,4 kg aprox. | 16,95 €/kg",23.73, Comida_Cena
Anillas de pota Hacendado congeladas,"Paquete 360 g escurrido | 12,778 €/kg",4.6, Comida_Cena
Tinta de sepia Nortindal congelada,"Paquete 8 ud. (32 g) | 6,407 €/100 g",2.05, Comida_Cena
Tiras de potón Hacendado congeladas,"Paquete 400 g escurrido | 9,875 €/kg",3.95, Hogar
Sepia limpia pequeña Hacendado congelada,"Paquete 360 g escurrido | 11,112 €/kg",4.0, Comida_Cena
Rodaja de potón cocido Hacendado congelado,"Paquete 475 g escurrido | 10,843 €/kg",5.15, Comida_Cena
Calamar limpio troceado Hacendado congelado,"Paquete 475 g escurrido | 9,685 €/kg",4.6, Comida_Cena
Sepia limpia troceada Hacendado congelada,"Paquete 360 g escurrido | 11,25 €/kg",4.05, Comida_Cena
Sepia limpia congelada,"Pieza 400 g aprox. escurrido | 14,95 €/kg",5.98, Comida_Cena
Tubo de pota congelado,"Pieza 100 g aprox. escurrido | 11,90 €/kg",1.19, Hogar
Anillas de pota a la romana Hacendado ultracongeladas,"Paquete 500 g | 8,60 €/kg",4.3, Comida_Cena
Rabas empanadas Hacendado ultracongeladas,"Paquete 500 g | 7,50 €/kg",3.75, Comida_Cena
Tortillitas de camarones Crabss ultracongeladas,"Bandeja 300 g | 8,334 €/kg",2.5, Comida_Cena
Filetes de boquerón en tempura Hacendado ultracongelado,"Paquete 400 g | 8,50 €/kg",3.4, Comida_Cena
Langostino caballitos rebozados Hacendado ultracongelados,"Paquete 300 g | 10,834 €/kg",3.25, Comida_Cena
Figuritas de merluza empanadas Hacendado ultracongeladas,"Paquete 500 g | 7,20 €/kg",3.6, Comida_Cena
Palitos de merluza a la romana Hacendado ultracongelados,"Paquete 500 g | 5,50 €/kg",2.75, Desayuno Comida_Cena
Empanadillas de atún Hacendado ultracongeladas,"Caja 500 g | 3,20 €/kg",1.6, Comida_Cena
Varitas de merluza empanadas Hacendado ultracongeladas,"Paquete 500 g | 7,00 €/kg",3.5, Comida_Cena
Filetes de merluza al huevo Hacendado ultracongelados,"Paquete 600 g | 7,417 €/kg",4.45, Comida_Cena
Merluza empanada pan fino Hacendado ultracongelada,"Paquete 510 g | 7,844 €/kg",4.0, Desayuno Comida_Cena
Aritos de surimi a la romana Pescanova ultracongelados,"Paquete 625 g | 3,92 €/kg",2.45, Comida_Cena
Carne de Vieira Hacendado ultracongelada,"Paquete 213 g escurrido | 46,479 €/kg",9.9, Comida_Cena
Colas de rape Hacendado ultracongeladas,"Paquete 800 g escurrido | 11,188 €/kg",8.95, Comida_Cena
Rodajas de atún Hacendado congelado de aleta amarilla,"Bandeja 250 g aprox. | 15,90 €/kg",3.98, Comida_Cena
Gallos sin cabeza Hacendado ultracongelado,"Paquete 600 g escurrido | 10,417 €/kg",6.25, Comida_Cena
Migas de bacalao dorado con cebolla y patatas paja Hacendado congelado,"Caja 240 g | 10,00 €/kg",2.4, Comida_Cena
Migas de bacalao sin espinas y sin piel Hacendado congeladas en su punto de sal,"Paquete 300 g escurrido | 12,834 €/kg",3.85, Comida_Cena
Lomos de salmón sin piel y sin espinas Hacendado congelado,"Paquete 2 ud. (250 g) | 21,20 €/kg",5.3, Comida_Cena
Lenguado entero Hacendado ultracongelado,"Paquete 600 g escurrido | 10,75 €/kg",6.45, Comida_Cena
Merluza sin cabeza Hacendado ultracongelada,"Pieza 700 g aprox. escurrido | 6,50 €/kg",4.55, Comida_Cena
Filete de fletán negro Hacendado congelado,"Pieza 200 g aprox. escurrido | 15,50 €/kg",3.1, Comida_Cena
Filetes de merluza grandes sin piel Hacendado ultracongelados,"Paquete 970 g escurrido | 8,918 €/kg",8.65, Comida_Cena
Filetes de abadejo sin piel Hacendado ultracongelados,"Paquete 850 g escurrido | 8,765 €/kg",7.45, Comida_Cena
Lomo de bacalao sin espinas Hacendado congelado en su punto de sal,"Paquete 390 g escurrido | 15,257 €/kg",5.95, Comida_Cena
Cola de rape Hacendado ultracongelada,"Pieza 500 g aprox. escurrido | 15,95 €/kg",7.98, Comida_Cena
Pescadilla de merluza sin cabeza Mascato ultracongelada,"Paquete 1 kg escurrido | 3,95 €/kg",3.95, Comida_Cena
Porciones de merluza Hacendado ultracongeladas,"Paquete 500 g | 8,20 €/kg",4.1, Comida_Cena
Rodaja de tintorera sin piel Hacendado ultracongelada,"Pieza 450 g aprox. escurrido | 5,25 €/kg",2.36, Comida_Cena
Porciones de bacalao sin espinas y sin piel Hacendado congelado en su punto de sal,"Paquete 600 g escurrido | 12,334 €/kg",7.4, Comida_Cena
Fritura de pescado Hacendado ultracongelada,"Paquete 600 g escurrido | 8,384 €/kg",5.03, Comida_Cena
Anguriñas de surimi Pescanova ultracongeladas,"Bandeja 260 g | 8,847 €/kg",2.3, Comida_Cena
Rodajas de emperador pequeñas Hacendado congeladas,"Paquete 900 g escurrido | 14,389 €/kg",12.95, Comida_Cena
Rodajas de merluza Hacendado ultracongeladas,"Paquete 580 g escurrido | 7,242 €/kg",4.2, Comida_Cena
Filete de salmón rosado salvaje con piel Hacendado ultracongelado,"Pieza 300 g aprox. escurrido | 11,158 €/kg",3.18, Comida_Cena
Medallones de merluza Hacendado ultracongelados,"Paquete 485 g escurrido | 7,217 €/kg",3.5, Comida_Cena
Filetes de bacalao sin espinas Hacendado congelado en su punto de sal,"Paquete 375 g escurrido | 13,20 €/kg",4.95, Comida_Cena
Rodaja de emperador Hacendado ultracongelado,"Pieza 200 g aprox. escurrido | 17,667 €/kg",3.18, Comida_Cena
Filetes de merluza sin piel Hacendado ultracongelados,"Paquete 580 g escurrido | 7,242 €/kg",4.2, Comida_Cena
Filetes de panga ultracongelados,"Paquete 900 g escurrido | 5,723 €/kg",5.15, Comida_Cena
Filetes de merluza sin piel Hacendado ultracongelados,"Paquete 970 g escurrido | 6,238 €/kg",6.05, Comida_Cena
Caracoles precocidos Hacendado ultracongelados,"Paquete 350 g | 5,972 €/kg",2.09,
Muslitos de surimi Pescanova ultracongelados,"Paquete 450 g | 5,778 €/kg",2.6, Comida_Cena
Tronquitos de surimi Pescanova ultracongelados,"Paquete 32 ud. (600 g) | 3,534 €/kg",2.12, Comida_Cena
Palitos de surimi Pescanova,"Paquete 48 ud. (920 g) | 4,674 €/kg",4.3, Desayuno Comida_Cena
Palitos de surimi Pescanova,"Paquete 24 ud. (460 g) | 4,783 €/kg",2.2, Desayuno Comida_Cena
Carne de almeja Hacendado ultracongelada,"Paquete 200 g escurrido | 12,45 €/kg",2.49, Comida_Cena
Navajas,"Malla 500 g | 7,40 €/kg",3.7, Comida_Cena
Berberechos,"Malla 500 g | 11,40 €/kg",5.7, Comida_Cena
Almeja del pacífico entera Hacendado ultracongelada,"Paquete 600 g | 4,25 €/kg",2.55, Comida_Cena
Almeja del pacífico Hacendado congelada,"Paquete 450 g | 4,00 €/kg",1.8, Comida_Cena
Almeja japonesa,"Malla 500 g | 16,50 €/kg",8.25, Comida_Cena
Mejillón vivo y limpio,"Bandeja 750 g | 3,934 €/kg",2.95, Comida_Cena
Mejillón de Chile entero cocido Hacendado ultracongelado,"Caja 450 g | 6,00 €/kg",2.7, Comida_Cena
Carne de mejillón de Chile cocido Hacendado ultracongelado,"Paquete 275 g escurrido | 8,364 €/kg",2.3, Comida_Cena
Mejillón,"Malla 1 kg | 2,80 €/kg",2.8, Comida_Cena
Colas de gambón crudo Hacendado congelado,"Bandeja 250 g | 26,20 €/kg",6.55, Comida_Cena
Nécora cocida Errigal Bay congelada,"Caja 500 g escurrido | 11,90 €/kg",5.95, Comida_Cena
Cuerpos chicos de cangrejo Dimarosa congelados,"Granel 150 g aprox. | 16,50 €/kg",2.48,
Bocas de cangrejo pequeñas Hacendado congeladas,"Caja 500 g | 17,90 €/kg",8.95,
Bocas de cangrejo pequeñas congeladas,"Granel 150 g aprox. | 19,80 €/kg",2.97,
Buey de mar cocido Hacendado congelado,"Pieza 500 g aprox. | 14,30 €/kg",7.15, Comida_Cena
Bogavante americano grande crudo Hacendado congelado,"Pieza 550 g escurrido | 33,00 €/kg",18.15, Comida_Cena
Cola de langosta Hacendado ultracongelada,"Bandeja 185 g | 118,649 €/kg",21.95,
Langostino crudo y pelado Hacendado ultracongelado,"Bandeja 220 g escurrido | 17,955 €/kg",3.95, Comida_Cena
Langostino cocido y pelado Hacendado ultracongelado,"Bandeja 220 g escurrido | 19,319 €/kg",4.25, Comida_Cena
Camarón boreal cocido y pelado Royal Greenland ultracongelado,"Paquete 200 g | 21,25 €/kg",4.25, Comida_Cena
Gamba pelada cruda tamaño grande Hacendado ultracongelada,"Paquete 360 g escurrido | 16,528 €/kg",5.95, Comida_Cena
Gamba pelada cruda tamaño mediano Hacendado ultracongelada,"Paquete 360 g escurrido | 13,334 €/kg",4.8, Comida_Cena
Carabinero Hacendado congelado,"Caja 500 g aprox. | 109,90 €/kg",54.95, Comida_Cena
Gamba blanca cocida Hacendado ultracongelada,"Bandeja 350 g | 15,143 €/kg",5.3, Comida_Cena
Gamba blanca Hacendado congelada,"Caja 1 kg aprox. | 19,45 €/kg",19.45, Comida_Cena
Gamba blanca congelada,"Granel 150 g aprox. | 19,45 €/kg",2.92, Comida_Cena
Gamba arrocera Hacendado congelada,"Caja 1 kg aprox. | 12,50 €/kg",12.5, Comida_Cena
Gamba arrocera congelada,"Granel 150 g aprox. | 12,50 €/kg",1.88, Comida_Cena
Langostino cocido,"Bandeja 600 g | 9,917 €/kg",5.95, Comida_Cena
Langostino crudo Pescanova ultracongelado,"Caja 1 kg | 9,25 €/kg",9.25, Comida_Cena
Langostino crudo ultracongelado,"Granel 150 g aprox. | 9,50 €/kg",1.43, Comida_Cena
Langostino cocido Pescanova ultracongelado,"Caja 1 kg | 9,75 €/kg",9.75, Comida_Cena
Langostino cocido,"Granel 150 g aprox. | 10,95 €/kg",1.64, Comida_Cena
Alistado mediano Hacendado congelado,"Caja 1 kg aprox. | 26,50 €/kg",26.5, Comida_Cena
Alistado mediano congelado,"Granel 150 g aprox. | 26,50 €/kg",3.97, Comida_Cena
Alistado pequeño Hacendado congelado,"Caja 1 kg aprox. | 15,30 €/kg",15.3, Comida_Cena
Alistado pequeño congelado,"Granel 150 g aprox. | 15,30 €/kg",2.3, Comida_Cena
Gambón grande congelado,"Caja 2 kg | 9,95 €/kg",19.9, Comida_Cena
Gambón grande congelado,"Granel 150 g aprox. | 9,65 €/kg",1.45, Comida_Cena
Gambón grande congelado,"Caja 2 kg | 9,65 €/kg",19.3, Comida_Cena
Gambón congelado,"Granel 150 g aprox. | 9,95 €/kg",1.49, Comida_Cena
Arreglo para paella de marisco,"Bandeja 600 g aprox. | 9,93 €/kg",5.96, Comida_Cena
Preparado de paella y sopa Hacendado ultracongelado,"Paquete 685 g escurrido | 6,365 €/kg",4.36, Comida_Cena
Nata ligera para cocinar sin lactosa Hacendado,"3 mini bricks x 200 ml | 3,667 €/L",2.2, Entre_horas
Nata montada azucarada sin lactosa Hacendado,"Spray 250 g | 6,80 €/kg",1.7, Entre_horas
Leche de coco Dee Thai,"Bote 400 ml | 3,75 €/L",1.5, Desayuno
Crema de soja Hacendado,"Brick 200 ml | 5,00 €/L",1.0, Desayuno
Leche evaporada Hacendado,"3 mini bricks x 200 ml | 2,667 €/kg",1.6, Desayuno
Nata fresca para cocinar Hacendado,"Tarrina 200 ml | 5,25 €/L",1.05, Entre_horas
Nata para montar Hacendado,"3 mini bricks x 200 ml | 2,917 €/L",1.75, Entre_horas
Preparado vegetal especial para montar Hacendado,"Brick 500 g | 3,10 €/L",1.55,
Nata para montar Hacendado,"Brick 500 ml | 2,90 €/L",1.45, Entre_horas
Nata montada azucarada Hacendado,"Spray 250 g | 5,60 €/kg",1.4, Entre_horas
Nata ligera para cocinar Hacendado,"Brick 500 ml | 2,50 €/L",1.25, Entre_horas
Nata ligera para cocinar Hacendado,"3 mini bricks x 200 ml | 2,584 €/L",1.55, Entre_horas
Margarina Flora Original,"Tarrina 400 g | 8,625 €/kg",3.45, Desayuno
Margarina 100% vegetal Hacendado,"Tarrina 250 g | 5,40 €/kg",1.35, Desayuno
Margarina con sal Tulipán,"Tarrina 400 g | 7,125 €/kg",2.85, Desayuno
Margarina Flora Proactiv,"Tarrina 225 g | 13,112 €/kg",2.95, Desayuno
Margarina ligera Hacendado,"Tarrina 500 g | 3,00 €/kg",1.5, Desayuno
Margarina con sal Hacendado,"Tarrina 500 g | 3,00 €/kg",1.5, Desayuno
Margarina Tulipán Original,"Tarrina 400 g | 7,125 €/kg",2.85, Desayuno
Margarina Hacendado,"Tarrina 500 g | 3,00 €/kg",1.5, Desayuno
Manteca de cerdo Mont-Palau para cocinar,"Tarrina 400 g | 5,125 €/kg",2.05, Comida_Cena
Mantequilla sin lactosa Hacendado,"Tarrina 250 g | 9,20 €/kg",2.3, Desayuno
Mantequilla ligera President,"Tarrina 250 g | 10,40 €/kg",2.6, Desayuno
Mantequilla con sal Hacendado,"Tarrina 250 g | 9,20 €/kg",2.3, Desayuno
Mantequilla con sal Hacendado,"Pastilla 250 g | 7,80 €/kg",1.95, Desayuno
Mantequilla en porciones Hacendado sin sal añadida,"12 ud. x 12,5 g | 10,334 €/kg",1.55, Desayuno
Mantequilla Tradicional Asturiana,"Tarrina 250 g | 12,60 €/kg",3.15, Desayuno
Mantequilla sin sal añadida Hacendado,"Pastilla 250 g | 7,80 €/kg",1.95, Desayuno
Preparado de leche en cápsula Hacendado,Caja 16 cápsulas (259 g),3.3, Desayuno
Crema de leche para café Campina,Paquete 20 ud. (200 ml),1.0, Desayuno
Leche evaporada Hacendado,3 mini bricks x 200 ml,1.6, Desayuno
Bebida láctea sabor canela y limón Hacendado,Botella 1 L,1.15, Desayuno
Leche condensada desnatada Nutricia sin lactosa,Bote 450 g,3.0, Desayuno Comida_Cena
Leche condensada desnatada Nutricia,Bote 450 g,1.65, Desayuno Comida_Cena
Leche condensada entera Nutricia,Bote 450 g,1.5, Desayuno
Leche condensada entera Nutricia,Bote 397 g,1.25, Desayuno
Leche condensada entera Nutricia,Bote 1 kg,2.2, Desayuno
Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,"6 mini bricks x 200 ml | 1,459 €/L",1.75, Desayuno Entre_horas
Preparado lácteo con cereales crecimiento Hacendado +1 año,"Brick 1 L | 1,10 €/L",1.1, Desayuno
Preparado lácteo con cereales crecimiento Hacendado +1 año,"6 bricks x 1 L | 1,10 €/L",6.6, Desayuno
Preparado lácteo Nativa 3 crecimiento sabor a cereales Nestlé de 12 a 36 meses,"Brick 1 L | 1,60 €/L",1.6, Desayuno
Preparado lácteo Nativa 3 crecimiento sabor a cereales de 12 a 36 meses,"6 bricks x 1 L | 1,60 €/L",9.6, Desayuno
Preparado lácteo crecimiento +1 año Hacendado,"6 mini bricks x 200 ml | 1,292 €/L",1.55, Desayuno
Preparado lácteo crecimiento +1 año Hacendado,"Brick 1 L | 1,00 €/L",1.0, Desayuno
Preparado lácteo crecimiento +1 año Hacendado,"6 bricks x 1 L | 1,00 €/L",6.0, Desayuno
Leche de continuación Peques 2 Puleva de 6 a 12 meses,"Brick 1 L | 1,80 €/L",1.8, Desayuno
Leche de continuación Peques 2 Puleva de 6 a 12 meses,"6 bricks x 1 L | 1,792 €/L",10.75, Desayuno
Preparado lácteo cereales al cacao Peques 3 Puleva de 12 a 36 meses,"3 mini bricks x 200 ml | 2,834 €/L",1.7, Desayuno Entre_horas
Preparado lácteo con cereales crecimiento Peques 3 Puleva de 12 a 36 meses,"Brick 1 L | 1,70 €/L",1.7, Desayuno
Preparado lácteo con cereales crecimiento Peques 3 Puleva de 12 a 36 meses,"6 bricks x 1 L | 1,70 €/L",10.2, Desayuno
Preparado lácteo crecimiento Peques 3 Puleva de 12 a 36 meses,"Brick 1 L | 1,70 €/L",1.7, Desayuno
Preparado lácteo crecimiento Peques 3 Puleva de 12 a 36 meses,"6 bricks x 1 L | 1,70 €/L",10.2, Desayuno
Bebida láctea con cereales crecimiento y desarrollo Puleva Max +3 años,"Brick 1 L | 1,69 €/L",1.69, Desayuno
Bebida láctea con cereales crecimiento y desarrollo Puleva Max +3 años,"6 bricks x 1 L | 1,69 €/L",10.14, Desayuno
Bebida láctea crecimiento y desarrollo Puleva Max + 3 años,"Brick 1 L | 1,65 €/L",1.65,
Bebida láctea crecimiento y desarrollo Puleva Max + 3 años,"6 bricks x 1 L | 1,65 €/L",9.9,
Batido sin lactosa de chocolate Hacendado 0% m.g 0% sin azúcares añadidos,"6 mini bricks x 200 ml | 1,542 €/L",1.85, Comida_Cena Entre_horas
Batido sabor fresa Hacendado,"Botella 1 L | 1,00 €/L",1.0, Desayuno
Batido sabor fresa Hacendado,"6 mini bricks x 200 ml | 1,084 €/L",1.3, Desayuno
Batido sabor vainilla Hacendado,"Botella 1 L | 1,00 €/L",1.0,
Batido de vainilla Hacendado,"6 mini bricks x 200 ml | 1,084 €/L",1.3,
Batido de chocolate ColaCao Energy,"4 mini botellas x 188 ml | 3,258 €/L",2.45, Desayuno Comida_Cena Entre_horas
Batido de chocolate 90% leche Puleva,"Botella 1 L | 1,70 €/L",1.7, Desayuno Comida_Cena Entre_horas
Batido de chocolate 90% leche Puleva,"6 mini bricks x 200 ml | 1,959 €/L",2.35, Desayuno Comida_Cena Entre_horas
Batido de chocolate 90% leche Hacendado,"Botella 1 L | 1,15 €/L",1.15, Desayuno Comida_Cena Entre_horas
Batido de chocolate 90% leche Hacendado,"6 mini bricks x 200 ml | 1,292 €/L",1.55, Desayuno Comida_Cena Entre_horas
Batido de chocolate Hacendado,"Botella 1 L | 1,00 €/L",1.0, Comida_Cena Entre_horas
Batido de chocolate Hacendado,"6 mini bricks x 200 ml | 1,00 €/L",1.2, Comida_Cena Entre_horas
Bebida de soja sabor vainilla Hacendado 0% azúcar,"Brick 1 L | 1,05 €/L",1.05, Comida_Cena Entre_horas
Bebida de soja sabor vainilla Hacendado 0% azúcar,"6 bricks x 1 L | 1,05 €/L",6.3, Comida_Cena Entre_horas
Bebida de avellana y arroz sin azúcares añadidos Hacendado,"Brick 1 L | 1,30 €/L",1.3, Comida_Cena
Bebida de avellana y arroz sin azúcares añadidos Hacendado,"6 bricks x 1 L | 1,30 €/L",7.8, Comida_Cena
Bebida de avena con café Hacendado,"Vaso 250 ml | 3,60 €/L",0.9, Comida_Cena
Horchata de chufa Hacendado,"Brick 1 L | 1,00 €/L",1.0, Entre_horas
Bebida de chufa Hacendado sin azúcares añadidos,"Brick 1 L | 1,40 €/L",1.4, Comida_Cena
Bebida de coco y arroz sin azúcares añadidos Hacendado,"Brick 1 L | 1,50 €/L",1.5, Desayuno Comida_Cena
Bebida de coco y arroz sin azúcares añadidos Hacendado,"6 bricks x 1 L | 1,50 €/L",9.0, Desayuno Comida_Cena
Leche de coco Dee Thai,"Bote 400 ml | 3,75 €/L",1.5, Desayuno
Bebida de almendras Hacendado,"Brick 1 L | 1,30 €/L",1.3,
Bebida de almendras Hacendado,"6 bricks x 1 L | 1,30 €/L",7.8,
Bebida de soja con chocolate Hacendado,"Brick 1 L | 1,05 €/L",1.05, Comida_Cena Entre_horas
Bebida de soja con chocolate Hacendado,"6 bricks x 1 L | 1,05 €/L",6.3, Comida_Cena Entre_horas
Bebida de arroz sin azúcares añadidos Hacendado,"Brick 1 L | 1,00 €/L",1.0, Comida_Cena
Bebida de arroz sin azúcares añadidos Hacendado,"6 bricks x 1 L | 1,00 €/L",6.0, Comida_Cena
Bebida de almendras zero Hacendado sin azúcares y sin edulcorantes añadidos,"Brick 1 L | 1,40 €/L",1.4, Comida_Cena
Bebida de almendras zero Hacendado sin azúcares y sin edulcorantes añadidos,"6 bricks x 1 L | 1,40 €/L",8.4, Comida_Cena
Bebida de soja sin azúcares añadidos Hacendado,"Brick 1 L | 0,80 €/L",0.8, Comida_Cena
Bebida de soja sin azúcares añadidos Hacendado,"6 bricks x 1 L | 0,80 €/L",4.8, Comida_Cena
Bebida de soja con calcio y vitaminas Hacendado,"Brick 1 L | 0,70 €/L",0.7,
Bebida de soja con calcio y vitaminas Hacendado,"6 bricks x 1 L | 0,70 €/L",4.2,
Horchata fresca Hacendado,"Vaso 250 ml | 3,80 €/L",0.95, Entre_horas
Horchata fresca Hacendado,"Botella 750 ml | 2,667 €/L",2.0, Entre_horas
Bebida de avena Alitey,"6 bricks x 1 L | 0,90 €/L",5.4, Comida_Cena
Bebida de avena Alitey,"3 mini bricks x 250 ml | 1,934 €/L",1.45, Comida_Cena
Leche entera fresca Hacendado,"Botella 1 L | 0,91 €/L",0.91, Desayuno
Leche entera calcio Hacendado,"Brick 1 L | 0,84 €/L",0.84, Desayuno
Leche entera calcio Hacendado,"6 bricks x 1 L | 0,84 €/L",5.04, Desayuno
Leche entera Hacendado,"Botella 1,5 L | 0,807 €/L",1.21, Desayuno
Leche entera Hacendado,"6 botellas x 1,5 L | 0,807 €/L",7.26, Desayuno
Leche entera Pascual,"Brick 1 L | 1,09 €/L",1.09, Desayuno
Leche entera Pascual,"6 bricks x 1 L | 1,09 €/L",6.54, Desayuno
Leche entera sin lactosa Hacendado,"Brick 1 L | 0,87 €/L",0.87, Desayuno
Leche entera sin lactosa Hacendado,"6 bricks x 1 L | 0,87 €/L",5.22, Desayuno
Leche entera Asturiana,"Botella 1,5 L | 0,994 €/L",1.49, Desayuno
Leche entera Asturiana,"6 botellas x 1,5 L | 0,994 €/L",8.94, Desayuno
Leche entera Hacendado,"6 mini bricks x 200 ml | 1,192 €/L",1.43, Desayuno
Leche entera Hacendado,"Brick 1 L | 0,79 €/L",0.79, Desayuno
Leche entera Hacendado,"6 bricks x 1 L | 0,79 €/L",4.74, Desayuno
Leche +Proteínas desnatada Hacendado,"Brick 1 L | 0,90 €/L",0.9, Desayuno Comida_Cena
Leche +Proteínas desnatada Hacendado,"6 bricks x 1 L | 0,90 €/L",5.4, Desayuno Comida_Cena
Leche en polvo desnatada,"Paquete 700 g | 6,215 €/kg",4.35, Desayuno Comida_Cena Cuidado_personal
Bebida láctea Omega 3 Puleva con nueces y leche desnatada,"Brick 1 L | 1,69 €/L",1.69, Desayuno Comida_Cena
Bebida láctea Omega 3 Puleva con nueces y leche desnatada,"6 bricks x 1 L | 1,69 €/L",10.14, Desayuno Comida_Cena
Bebida láctea desnatada omega 3 Hacendado,"Brick 1 L | 0,92 €/L",0.92, Comida_Cena
Bebida láctea desnatada omega 3 Hacendado,"6 bricks x 1 L | 0,92 €/L",5.52, Comida_Cena
Leche desnatada Asturiana,"Botella 1,5 L | 0,994 €/L",1.49, Desayuno Comida_Cena
Leche desnatada Asturiana,"6 botellas x 1,5 L | 0,994 €/L",8.94, Desayuno Comida_Cena
Bebida láctea Omega 3 Puleva con leche desnatada,"Brick 1 L | 1,65 €/L",1.65, Desayuno Comida_Cena
Bebida láctea Omega 3 Puleva con leche desnatada,"6 bricks x 1 L | 1,65 €/L",9.9, Desayuno Comida_Cena
Leche desnatada Pascual,"Brick 1 L | 1,09 €/L",1.09, Desayuno Comida_Cena
Leche desnatada Pascual,"6 bricks x 1 L | 1,09 €/L",6.54, Desayuno Comida_Cena
Leche desnatada Hacendado,"Botella 1,5 L | 0,794 €/L",1.19, Desayuno Comida_Cena
Leche desnatada Hacendado,"6 botellas x 1,5 L | 0,794 €/L",7.14, Desayuno Comida_Cena
Leche desnatada calcio Hacendado,"Brick 1 L | 0,82 €/L",0.82, Desayuno Comida_Cena
Leche desnatada calcio Hacendado,"6 bricks x 1 L | 0,82 €/L",4.92, Desayuno Comida_Cena
Leche desnatada Hacendado,"Brick 1 L | 0,77 €/L",0.77, Desayuno Comida_Cena
Leche desnatada Hacendado,"6 bricks x 1 L | 0,77 €/L",4.62, Desayuno Comida_Cena
Leche desnatada sin lactosa Hacendado,"Brick 1 L | 0,85 €/L",0.85, Desayuno Comida_Cena
Leche desnatada sin lactosa Hacendado,"6 bricks x 1 L | 0,85 €/L",5.1, Desayuno Comida_Cena
Leche semidesnatada sin lactosa Hacendado,"Botella 1,5 L | 0,867 €/L",1.3, Desayuno
Leche semidesnatada sin lactosa Hacendado,"6 botellas x 1,5 L | 0,867 €/L",7.8, Desayuno
Leche semidesnatada fresca Hacendado,"Botella 1 L | 0,90 €/L",0.9, Desayuno
Leche semidesnatada de cabra Hacendado,"Brick 1 L | 1,55 €/L",1.55, Desayuno
Leche semidesnatada de cabra Hacendado,"6 bricks x 1 L | 1,55 €/L",9.3, Desayuno
Bebida láctea semidesnatada Folic-B Flora,"Brick 1 L | 1,89 €/L",1.89,
Bebida láctea semidesnatada Folic-B Flora,"6 bricks x 1 L | 1,89 €/L",11.34,
Bebida láctea semidesnatada con fibra Hacendado,"Brick 1 L | 0,90 €/L",0.9,
Bebida láctea semidesnatada con fibra Hacendado,"6 bricks x 1 L | 0,90 €/L",5.4,
Leche semidesnatada Pascual,"Brick 1 L | 1,09 €/L",1.09, Desayuno
Leche semidesnatada Pascual,"6 bricks x 1 L | 1,09 €/L",6.54, Desayuno
Leche semidesnatada Asturiana,"Botella 1,5 L | 0,994 €/L",1.49, Desayuno
Leche semidesnatada Asturiana,"6 botellas x 1,5 L | 0,994 €/L",8.94, Desayuno
Leche semidesnatada calcio Hacendado,"Brick 1 L | 0,83 €/L",0.83, Desayuno
Leche semidesnatada calcio Hacendado,"6 bricks x 1 L | 0,83 €/L",4.98, Desayuno
Leche semidesnatada sin lactosa Hacendado,"6 mini bricks x 200 ml | 1,334 €/L",1.6, Desayuno
Leche semidesnatada sin lactosa Hacendado,"Brick 1 L | 0,86 €/L",0.86, Desayuno
Leche semidesnatada sin lactosa Hacendado,"6 bricks x 1 L | 0,86 €/L",5.16, Desayuno
Leche semidesnatada Hacendado,"Botella 1,5 L | 0,80 €/L",1.2, Desayuno
Leche semidesnatada Hacendado,"6 botellas x 1,5 L | 0,80 €/L",7.2, Desayuno
Leche semidesnatada Hacendado,"6 mini bricks x 200 ml | 1,192 €/L",1.43, Desayuno
Leche semidesnatada Hacendado,"Brick 1 L | 0,78 €/L",0.78, Desayuno
Leche semidesnatada Hacendado,"6 bricks x 1 L | 0,78 €/L",4.68, Desayuno
Huevo hilado,"Paquete 100 g | 29,50 €/kg",2.95, Comida_Cena
